page,rank,total_requests,num_domains,page_weight
https://www.xvideos51.com/,1000,67,6,1791593
https://www.yahoo.co.jp/,1000,108,24,1235473
https://www.yahoo.com/,1000,714,157,3946910
https://www.ynet.co.il/,1000,1771,252,13228618
https://www.youjizz.com/,1000,79,16,1673026
https://www.youporn.com/,1000,54,11,902888
https://www.youtube.com/,1000,160,12,3434294
https://www.zearn.org/,1000,88,6,1770469
https://www2.hm.com/,1000,94,18,1617660
https://x.com/,1000,84,11,1729181
https://xhamster.desi/,1000,101,19,1832692
https://xhamster1.desi/,1000,101,19,1954506
https://xhamster2.com/,1000,103,19,2087748
https://ya.ru/,1000,61,5,807269
https://yako.net/,1000,64,12,2437515
https://yako.red/,1000,72,7,1223030
https://yandex.com/,1000,53,5,597079
https://yatv.red/,1000,37,4,341266
https://yts.mx/,1000,71,8,1044375
https://zoom.us/,1000,257,81,6806205
https://zozo.jp/,1000,270,117,5215653
http://blog.esuteru.com/,5000,599,120,5227252
http://desivdo.com/,5000,97,31,1979839
http://dnd5e.wikidot.com/,5000,779,180,1912694
http://jin115.com/,5000,759,190,7798453
http://loveread.ec/,5000,57,10,922161
http://loveread.me/,5000,53,10,935003
http://member.bodycontact.com/,5000,19,2,182887
http://www.90minut.pl/,5000,1031,221,2414300
http://www.aastocks.com/,5000,159,20,3818200
http://www.educationboardresults.gov.bd/,5000,22,1,36827
http://www.incestflix.com/,5000,155,68,858796
https://1337x.to/,5000,21,1,420408
https://18av.mm-cg.com/,5000,177,10,6409229
https://19216811.uno/,5000,128,14,1543914
https://24.hu/,5000,157,38,3756261
https://247sports.com/,5000,1315,224,8512193
https://24h.pchome.com.tw/,5000,195,66,5906701
https://24tv.ua/,5000,145,33,2265912
https://3hentai.net/,5000,432,29,30770635
https://3isk.biz/,5000,53,4,8452677
https://3ketqua.net/,5000,121,11,16568946
https://3xyaoi.com/,5000,113,9,6318852
https://4kporn.xxx/,5000,132,22,6496229
https://5koora.live-kooora.com/,5000,19,7,334601
https://69shux.net/,5000,50,4,451756
https://7mmtv.sx/,5000,439,24,34672101
https://8ballpool.com/,5000,149,9,4191491
https://91porny.com/,5000,105,47,11284107
https://9gag.com/,5000,1423,256,3032522
https://a001.sengokuixa.jp/,5000,27,2,145318
https://aagag.com/,5000,139,15,1597878
https://aagmaal.dev/,5000,51,10,1125836
https://abcnews.go.com/,5000,803,164,20456076
https://abema.tv/,5000,2,1,36995
https://abxxx.com/,5000,117,27,3619425
https://account.booking.com/,5000,44,15,3346398
https://account.microsoft.com/,5000,65,11,7464916
https://accounts.intuit.com/,5000,162,18,1197139
https://accounts.kakao.com/,5000,35,6,552133
https://accounts.nintendo.com/,5000,28,5,1637919
https://accounts.snapchat.com/,5000,43,12,4734635
https://adamieva.info/,5000,73,8,949815
https://adevarul.ro/,5000,59,10,1188215
https://admin.bigbasket.com/,5000,13,3,249270
https://adssettings.google.com/,5000,29,8,974454
https://adult-machiko.com/,5000,91,25,1060065
https://adult.contents.fc2.com/,5000,105,25,4114401
https://adultfriendfinder.com/,5000,85,13,9020367
https://agones.gr/,5000,123,6,1481855
https://agwl4.suksesbogil.com/,5000,8,3,97462
https://agwl7.suksesbogil.com/,5000,2,1,557
https://ais.osym.gov.tr/,5000,37,2,816898
https://ais.usvisa-info.com/,5000,17,7,1628372
https://alastonsuomi.com/,5000,20,5,147532
https://alerts.in.ua/,5000,68,10,2377673
https://aliexpress.ru/,5000,444,92,3378697
https://allegrolokalnie.pl/,5000,69,9,1469400
https://allporncomic.com/,5000,65,7,944573
https://altema.jp/,5000,203,42,2868114
https://amedia.site/,5000,166,15,4648704
https://anime-sama.fr/,5000,239,17,57867931
https://animerulz.pro/,5000,53,20,1069549
https://animestore.docomo.ne.jp/,5000,426,82,6886397
https://anitaku.so/,5000,29,8,829971
https://aniworld.to/,5000,21,4,350355
https://anybunny.org/,5000,66,8,1017943
https://aov-news.com/,5000,397,126,2011114
https://apkcombo.com/,5000,307,63,2912461
https://apnews.com/,5000,1338,276,6283682
https://aposta.la/,5000,125,41,3418057
https://app-eu1.hubspot.com/,5000,49,8,3871134
https://app.ogcom.xyz/,5000,90,8,945558
https://app.powerbi.com/,5000,42,4,1181112
https://app.schoology.com/,5000,25,6,153712
https://app.slack.com/,5000,200,70,8919789
https://app.surveoo.com/,5000,39,10,2008342
https://appleid.apple.com/,5000,41,8,2721258
https://apply.tnpscexams.in/,5000,39,3,564862
https://appmedia.jp/,5000,757,173,5403452
https://apprev.smt.docomo.ne.jp/,5000,505,161,3149926
https://ar.pinterest.com/,5000,247,11,14436421
https://ar.skokka.com/,5000,24,8,789583
https://ar.xhamster.com/,5000,103,19,2171957
https://arabnudes.net/,5000,79,27,2689274
https://arabshentai.com/,5000,71,6,8659075
https://areariservata.subito.it/,5000,82,13,1147611
https://arsmate.com/,5000,34,6,1067139
https://aryion.com/,5000,120,11,672864
https://arzdigital.com/,5000,83,10,1928709
https://asianc.to/,5000,74,7,12515345
https://asianwiki.com/,5000,639,146,2987045
https://assure.ameli.fr/,5000,121,2,3122470
https://asunnot.oikotie.fi/,5000,116,25,2476311
https://asuracomic.net/,5000,1175,211,5005711
https://aulagrado.unemi.edu.ec/,5000,33,5,2632200
https://auth.max.com/,5000,218,60,4335256
https://authenticate.riotgames.com/,5000,28,10,1850587
https://auto.bazos.cz/,5000,32,5,657455
https://auto.bazos.sk/,5000,30,4,529763
https://auto.ria.com/,5000,164,19,13751314
https://avidreaders.ru/,5000,47,5,1275627
https://avsubthai.me/,5000,63,6,1635557
https://aws.amazon.com/,5000,257,22,7065057
https://azbyka.ru/,5000,39,2,283172
https://azoramoon.com/,5000,251,65,2918662
https://b.2ch2.net/,5000,2,1,787
https://baby-calendar.jp/,5000,776,225,13253021
https://badoo.com/,5000,49,9,1592291
https://bajaj4.my.site.com/,5000,14,2,67248
https://baomoi.com/,5000,212,21,2071048
https://baseball.fantasysports.yahoo.com/,5000,565,142,3401840
https://batotoo.com/,5000,254,32,16059056
https://baycrews.jp/,5000,284,96,6509458
https://baza.drom.ru/,5000,86,11,1076567
https://bcgame.top/,5000,554,28,7081523
https://becasprogresar.educacion.gob.ar/,5000,25,6,387830
https://bee121.com/,5000,66,15,832601
https://beeg.com/,5000,275,16,4263778
https://beeg.porn/,5000,148,17,1068591
https://beinsports.com.tr/,5000,146,26,2297252
https://bet.szerencsejatek.hu/,5000,56,5,5446821
https://bet30.es/,5000,21,7,436826
https://betplay.com.co/,5000,200,39,5586653
https://bflconsumer.my.site.com/,5000,14,2,67296
https://biblehub.com/,5000,105,12,1030475
https://bizimhesap.com/,5000,46,15,792011
https://biznes.interia.pl/,5000,111,22,1595393
https://bk.augipt.com/,5000,2,1,722
https://blitz.bg/,5000,366,73,3723156
https://blog.giallozafferano.it/,5000,31,11,535098
https://blog.goo.ne.jp/,5000,125,13,2426724
https://blox-fruits.fandom.com/,5000,223,24,5239462
https://bm.best-hit.tv/,5000,16,4,545967
https://bo.casinoenvivo.club/,5000,16,4,1693121
https://boardgamegeek.com/,5000,139,16,1911332
https://bongdaplus.vn/,5000,497,156,4266937
https://booklive.jp/,5000,393,63,6114212
https://bookmark.xxx/,5000,35,7,732469
https://bookpass.auone.jp/,5000,201,36,1989942
https://books.rakuten.co.jp/,5000,259,47,9625464
https://booru.allthefallen.moe/,5000,31,1,2761741
https://booth.pm/,5000,56,11,1156565
https://born2be.pl/,5000,52,15,3758871
https://botinok.porn/,5000,35,2,395373
https://boxnovel.com/,5000,435,115,1617165
https://boxrec.com/,5000,2612,339,19037882
https://br.ign.com/,5000,1602,262,15267958
https://br.spankbang.com/,5000,356,42,21199085
https://brainly.ph/,5000,55,16,927011
https://brandavenue.rakuten.co.jp/,5000,500,111,5862222
https://brazino777.com/,5000,192,33,2865856
https://brocabrac.fr/,5000,404,116,5652897
https://brunch.co.kr/,5000,161,12,9506445
https://bulbapedia.bulbagarden.net/,5000,1543,210,15421410
https://bunshun.jp/,5000,758,197,5105160
https://businessinsider.com.pl/,5000,158,27,2535933
https://bustybus.com/,5000,103,21,4271557
https://ca.search.yahoo.com/,5000,15,3,691263
https://cadenaser.com/,5000,627,147,21964425
https://calculator.apps.chrome/,5000,143,1,560360
https://calendly.com/,5000,199,40,5891418
https://cameraprive.com/,5000,77,13,2491780
https://candidato.co.computrabajo.com/,5000,20,6,418770
https://canvas.apps.chrome/,5000,32,3,2261905
https://caronwhaley.com/,5000,608,153,2680874
https://carros.tucarro.com.co/,5000,83,15,1311842
https://carteldemanhwas.com/,5000,207,22,14476206
https://carview.yahoo.co.jp/,5000,138,23,2137903
https://cash.app/,5000,70,6,9894235
https://cassetto.agenziaentrate.gov.it/,5000,7,1,3832
https://cassinopix.com/,5000,239,28,6338405
https://cav.receita.fazenda.gov.br/,5000,32,9,627237
https://cbseit.in/,5000,2,1,1411
https://cc.fun8.us/,5000,2,1,766
https://ccc.eu/,5000,27,7,11841495
https://cdromance.org/,5000,128,22,2356707
https://ceac.state.gov/,5000,34,2,684288
https://celebjihad.com/,5000,69,6,1362763
https://cellphones.com.vn/,5000,348,78,3608463
https://cfspart-idp.impots.gouv.fr/,5000,30,1,245498
https://championcross.jp/,5000,442,24,6853648
https://chartink.com/,5000,790,183,1353439
https://chaturbate.eu/,5000,160,10,2997618
https://chess-results.com/,5000,27,12,696103
https://chochox.com/,5000,69,6,2709675
https://chzzk.naver.com/,5000,312,16,16513424
https://cibnext.icicibank.com/,5000,2,1,5459
https://cinepolis.com/,5000,235,36,13348935
https://cinepornogratis.com/,5000,92,16,2016860
https://cineulagam.com/,5000,608,174,3591457
https://cl.skokka.com/,5000,24,8,786989
https://clashofclans-layouts.com/,5000,186,36,1624483
https://cleartax.in/,5000,157,28,3688718
https://click.ro/,5000,36,6,1114315
https://clients.mindbodyonline.com/,5000,36,13,688740
https://cloud.aeolservice.es/,5000,29,11,527485
https://cloud.google.com/,5000,92,10,17838809
https://cmcwtrl.in/,5000,339,34,3351017
https://cmspweb.ip.tv/,5000,17,8,611657
https://cnnamador.com/,5000,62,7,713861
https://cnnespanol.cnn.com/,5000,347,121,9970603
https://co.computrabajo.com/,5000,41,8,605513
https://co.pinterest.com/,5000,253,12,14556500
https://co.search.yahoo.com/,5000,16,3,696024
https://codeforces.com/,5000,113,8,1832620
https://coffeemanga.io/,5000,292,96,2775121
https://colearn.id/,5000,35,3,827769
https://collegedunia.com/,5000,128,17,2217865
https://collider.com/,5000,70,14,1286278
https://comic.k-manga.jp/,5000,350,109,1912000
https://comic.naver.com/,5000,87,12,6496130
https://comicdemons.com/,5000,89,6,6262927
https://comick.io/,5000,63,4,1275673
https://comics18.org/,5000,54,10,2445358
https://comiko.net/,5000,240,28,15426577
https://concepto.de/,5000,116,49,898014
https://congthuong.vn/,5000,317,22,42750861
https://connect.csc.gov.in/,5000,20,3,290297
https://console.zerodha.com/,5000,18,4,256548
https://constructpreachystopper.com/,5000,3,3,12618
https://consultaremedios.com.br/,5000,125,32,2233556
https://conta.olx.com.br/,5000,52,17,1328167
https://convertio.co/,5000,26,12,1032916
https://cop.admhmao.ru/,5000,39,4,1632267
https://copilot.microsoft.com/,5000,118,8,2820794
https://crazyporn.xxx/,5000,68,13,5229997
https://create.roblox.com/,5000,123,15,1593454
https://crex.live/,5000,632,159,7573153
https://crosset.onward.co.jp/,5000,313,111,6226303
https://cuetug.ntaonline.in/,5000,33,4,1677957
https://cuisine.journaldesfemmes.fr/,5000,488,192,2988865
https://currently.att.yahoo.com/,5000,962,190,4123174
https://cz.xhamster.com/,5000,106,19,2345435
https://damoang.net/,5000,114,15,2918497
https://darknessporn.com/,5000,63,11,1913301
https://daryo.uz/,5000,128,10,3019466
https://dashboard.prakerja.go.id/,5000,42,11,3602955
https://dashboard.twitch.tv/,5000,34,8,1310751
https://db.netkeiba.com/,5000,984,179,2420615
https://ddd-smart.net/,5000,530,36,24762316
https://de.wikipedia.org/,5000,49,4,471615
https://de.xgroovy.com/,5000,70,10,1350891
https://deepai.org/,5000,1273,246,20121824
https://delishkitchen.tv/,5000,315,111,2070465
https://dennikn.sk/,5000,418,138,4470362
https://desicinemas.tv/,5000,35,6,758994
https://developer.mozilla.org/,5000,34,3,891181
https://dfashion.docomo.ne.jp/,5000,360,86,5123790
https://diamond.jp/,5000,142,41,2142755
https://dic.pixiv.net/,5000,685,171,2147351
https://dictionary.cambridge.org/,5000,654,159,3199069
https://dilar.tube/,5000,72,6,4982359
https://disneyworld.disney.go.com/,5000,341,69,7704479
https://djpunjab.is/,5000,18,6,387516
https://dle.rae.es/,5000,5,1,81145
https://dnevnik.ru/,5000,55,8,1364430
https://dolarhoy.com/,5000,140,28,2567380
https://dorzeczy.pl/,5000,83,15,1814614
https://dot.asahi.com/,5000,483,170,9776520
https://dotmovies.cab/,5000,71,5,1295316
https://doujin-freee.com/,5000,47,6,422806
https://dpoint.docomo.ne.jp/,5000,234,20,2215884
https://dto.to/,5000,239,28,15465316
https://dziennikzachodni.pl/,5000,136,43,2347708
https://eadaily.com/,5000,226,60,1904705
https://ebookjapan.yahoo.co.jp/,5000,153,22,2739830
https://ec.toranoana.jp/,5000,59,21,1347615
https://eccp.poste.dz/,5000,56,3,3699399
https://echallan.parivahan.gov.in/,5000,56,5,2911983
https://echodnia.eu/,5000,163,47,2429966
https://ecnavi.kantangame.com/,5000,9,5,207895
https://ecuabet.com/,5000,238,65,4305602
https://edition.cnn.com/,5000,714,194,12519761
https://educonnect.education.gouv.fr/,5000,45,2,972695
https://eduserv.cairo.gov.eg/,5000,64,4,1592192
https://efundi.nwu.ac.za/,5000,175,6,4651597
https://egramswaraj.gov.in/,5000,83,6,2468172
https://eiga.com/,5000,340,109,6797834
https://ekitan.com/,5000,125,36,2542749
https://eksisozluk.com/,5000,193,37,3398807
https://elcomercio.pe/,5000,285,92,5904687
https://eldenring.wiki.fextralife.com/,5000,1120,244,6476839
https://elections24.eci.gov.in/,5000,241,27,27894255
https://elevenlabs.io/,5000,117,18,1743390
https://elgoog.im/,5000,1008,193,2300750
https://emis.tnschools.gov.in/,5000,35,4,2041206
https://emojipedia.org/,5000,1219,219,3921396
https://en.softonic.com/,5000,66,27,983842
https://enpantallas.com/,5000,94,25,2312068
https://enquiry.indianrail.gov.in/,5000,102,17,2179358
https://entretenimento.r7.com/,5000,583,180,13182424
https://epaper.lokmat.com/,5000,145,30,2731836
https://eportal.incometax.gov.in/,5000,95,3,10038684
https://erothots.co/,5000,355,126,520601
https://erotik.markt.de/,5000,118,9,2322856
https://erotik.quoka.de/,5000,57,12,1625398
https://erotikchat4free.org/,5000,9,1,561993
https://es.eporner.com/,5000,104,15,3537840
https://es.investing.com/,5000,2116,289,16671622
https://es.luxuretv.com/,5000,68,15,4179381
https://es.onswingers.com/,5000,14,6,570669
https://es.pictoa.com/,5000,81,8,1124123
https://es.quora.com/,5000,37,10,2318488
https://es.redtube.com/,5000,73,15,2232153
https://es.slideshare.net/,5000,77,13,1332690
https://es.spankbang.com/,5000,346,37,25319731
https://es.stripchat.com/,5000,222,7,2727087
https://es.wallapop.com/,5000,120,15,2441655
https://eservices.tn.gov.in/,5000,44,2,1466994
https://espndeportes.espn.com/,5000,367,69,7862083
https://estrelabet.com/,5000,177,59,3426177
https://esube.iskur.gov.tr/,5000,67,7,916006
https://etherscan.io/,5000,58,9,3084866
https://eurovisionworld.com/,5000,115,22,2720511
https://eva.vn/,5000,1023,201,3719692
https://events.fconline.nexon.com/,5000,139,19,9816260
https://exams.nta.ac.in/,5000,17,2,246059
https://executivedigest.sapo.pt/,5000,105,28,2004183
https://expert.brasil.adp.com/,5000,13,2,554020
https://expert.chegg.com/,5000,75,13,1285033
https://exporntoons.net/,5000,24,6,228516
https://extra.globo.com/,5000,1384,270,10638530
https://f12.bet/,5000,401,81,4884583
https://f95zone.to/,5000,66,13,1874058
https://faberlic.com/,5000,187,22,11618428
https://fallout.fandom.com/,5000,1854,264,9405574
https://fandomwire.com/,5000,20,2,1051752
https://fantasy.premierleague.com/,5000,81,15,2815898
https://faroutmagazine.co.uk/,5000,1216,219,6641340
https://fastdl.app/,5000,89,13,1693650
https://fdown.net/,5000,115,15,1587772
https://fdownloader.net/,5000,248,24,1859115
https://feba.bobibanking.com/,5000,33,4,397059
https://fikfap.com/,5000,49,12,5429430
https://filmix.biz/,5000,85,13,942389
https://finans.mynet.com/,5000,564,145,3658468
https://find-and-update.company-information.service.gov.uk/,5000,33,2,1079387
https://firefaucet.win/,5000,54,11,2621997
https://fitgirl-repacks.site/,5000,147,27,25964787
https://fmoviesz.to/,5000,2,1,327
https://football.kulichki.net/,5000,395,76,7577107
https://forocoches.com/,5000,162,41,1698990
https://fortnite.gg/,5000,676,199,2414094
https://fortune.com/,5000,865,224,6115800
https://forum.arizona-rp.com/,5000,11,2,257078
https://forum.blackrussia.online/,5000,12,2,280340
https://forum.matrp.ru/,5000,104,4,1040027
https://forum.questionablequesting.com/,5000,31,1,938381
https://forums.socialmediagirls.com/,5000,112,19,4912324
https://forums.spacebattles.com/,5000,601,176,2531458
https://fr.eporner.com/,5000,453,15,15141933
https://fr.redtube.com/,5000,66,14,1881998
https://fr.spankbang.com/,5000,357,33,25266016
https://fr.wikipedia.org/,5000,58,3,678584
https://fr.youporn.com/,5000,72,22,1008948
https://france3-regions.francetvinfo.fr/,5000,113,22,1241992
https://freebitco.in/,5000,56,16,1589904
https://freecash.com/,5000,332,39,6846819
https://freeporno.xxx/,5000,121,12,911019
https://freevideo.cz/,5000,47,6,1530631
https://freshporno.net/,5000,51,6,835439
https://fuckmoral.com/,5000,42,7,820901
https://full-count.jp/,5000,735,180,8320571
https://futbol-11.com/,5000,2189,283,11679427
https://futbollibre.futbol/,5000,214,60,865260
https://futbollibre.pe/,5000,44,10,505832
https://gaana.com/,5000,146,26,2285458
https://game.pointmall.aeon.co.jp/,5000,11,7,206391
https://game8.co/,5000,217,24,10927352
https://gamebanana.com/,5000,1291,234,5709211
https://gamerant.com/,5000,73,17,1001412
https://garotacomlocal.com/,5000,21,4,432152
https://gauchazh.clicrbs.com.br/,5000,220,51,3933418
https://gazetakrakowska.pl/,5000,206,65,3880074
https://gazetawroclawska.pl/,5000,171,52,2726101
https://gcasstudent.gujgov.edu.in/,5000,20,2,510765
https://gdz-raketa.ru/,5000,329,71,5530196
https://gdz.ru/,5000,137,16,3836966
https://general.game.pointmall.rakuten.net/,5000,14,7,552779
https://getadblock.com/,5000,62,3,827465
https://getbootstrap.com/,5000,27,8,328357
https://getnews.jp/,5000,678,172,3127568
https://gigclickers.com/,5000,77,10,2208489
https://giphy.com/,5000,80,18,15973718
https://gitlab.com/,5000,236,33,7489368
https://gk24.pl/,5000,136,42,2564219
https://glavcom.ua/,5000,153,40,1363507
https://gleam.io/,5000,79,14,809051
https://globoplay.globo.com/,5000,405,105,14936339
